#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 2.41585 fm^-1 (group = 3)     and E_F = -52.0162 MeV
#
#   Sigma^{infty} = 54.2637 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-46.9167      49.739       -0.10312            2.41585
-46.7967      49.728       -0.103911            2.41585
-46.6767      49.7168       -0.104712            2.41585
-46.5567      49.7057       -0.105525            2.41585
-46.4367      49.6944       -0.106349            2.41585
-46.3167      49.683       -0.107184            2.41585
-46.1967      49.6716       -0.108031            2.41585
-46.0767      49.6601       -0.10889            2.41585
-45.9567      49.6485       -0.109762            2.41585
-45.8367      49.6368       -0.110646            2.41585
-45.7167      49.6251       -0.111543            2.41585
-45.5967      49.6132       -0.112454            2.41585
-45.4767      49.6013       -0.113378            2.41585
-45.3567      49.5893       -0.114315            2.41585
-45.2367      49.5772       -0.115267            2.41585
-45.1167      49.565       -0.116233            2.41585
-44.9967      49.5527       -0.117214            2.41585
-44.8767      49.5403       -0.11821            2.41585
-44.7567      49.5278       -0.119221            2.41585
-44.6367      49.5152       -0.120249            2.41585
-44.5167      49.5025       -0.121292            2.41585
-44.3967      49.4897       -0.122352            2.41585
-44.2767      49.4768       -0.123429            2.41585
-44.1567      49.4638       -0.124523            2.41585
-44.0367      49.4507       -0.125635            2.41585
-43.9167      49.4375       -0.126766            2.41585
-43.7967      49.4242       -0.127915            2.41585
-43.6767      49.4108       -0.129083            2.41585
-43.5567      49.3972       -0.13027            2.41585
-43.4367      49.3836       -0.131478            2.41585
-43.3167      49.3698       -0.132707            2.41585
-43.1967      49.3559       -0.133956            2.41585
-43.0767      49.3419       -0.135227            2.41585
-42.9567      49.3277       -0.136521            2.41585
-42.8367      49.3135       -0.137837            2.41585
-42.7167      49.2991       -0.139177            2.41585
-42.5967      49.2845       -0.14054            2.41585
-42.4767      49.2699       -0.141928            2.41585
-42.3567      49.2551       -0.143342            2.41585
-42.2367      49.2401       -0.144781            2.41585
-42.1167      49.2251       -0.146247            2.41585
-41.9967      49.2099       -0.147741            2.41585
-41.8767      49.1945       -0.149262            2.41585
-41.7567      49.179       -0.150812            2.41585
-41.6367      49.1633       -0.152393            2.41585
-41.5167      49.1475       -0.154003            2.41585
-41.3967      49.1315       -0.155645            2.41585
-41.2767      49.1154       -0.157319            2.41585
-41.1567      49.0991       -0.159027            2.41585
-41.0367      49.0826       -0.160768            2.41585
-40.9167      49.066       -0.162545            2.41585
-40.7967      49.0492       -0.164358            2.41585
-40.6767      49.0322       -0.166208            2.41585
-40.5567      49.015       -0.168096            2.41585
-40.4367      48.9977       -0.170024            2.41585
-40.3167      48.9801       -0.171992            2.41585
-40.1967      48.9624       -0.174003            2.41585
