#
#
#   Lonertzian-smoothed self-energy (both particle and hole)
#
#   k = 0 fm^-1 (group = 0)     and E_F = -42.8326 MeV
#
#   Sigma^{infty} = -106.672 MeV
#
#
#    E               Re \Sig(k,E)       Im \Sig(k,E)             k 

-112.823      -101.654       3.5616            0
-112.703      -102.007       3.53014            0
-112.583      -102.357       3.50008            0
-112.463      -102.704       3.4714            0
-112.343      -103.049       3.44404            0
-112.223      -103.391       3.41798            0
-112.103      -103.73       3.39318            0
-111.983      -104.068       3.3696            0
-111.863      -104.403       3.34723            0
-111.743      -104.736       3.32603            0
-111.623      -105.067       3.30597            0
-111.503      -105.396       3.28704            0
-111.383      -105.723       3.2692            0
-111.263      -106.049       3.25245            0
-111.143      -106.373       3.23676            0
-111.023      -106.696       3.2221            0
-110.903      -107.017       3.20848            0
-110.783      -107.337       3.19587            0
-110.663      -107.656       3.18426            0
-110.543      -107.974       3.17363            0
-110.423      -108.291       3.16399            0
-110.303      -108.607       3.15532            0
-110.183      -108.922       3.14761            0
-110.063      -109.236       3.14085            0
-109.943      -109.55       3.13504            0
-109.823      -109.863       3.13017            0
-109.703      -110.176       3.12622            0
-109.583      -110.488       3.12319            0
-109.463      -110.8       3.12104            0
-109.343      -111.111       3.11976            0
-109.223      -111.422       3.11932            0
-109.103      -111.733       3.11969            0
-108.983      -112.045       3.12084            0
-108.863      -112.356       3.12276            0
-108.743      -112.667       3.12545            0
-108.623      -112.979       3.12894            0
-108.503      -113.292       3.13324            0
-108.383      -113.605       3.13839            0
-108.263      -113.918       3.14444            0
-108.143      -114.233       3.1514            0
-108.023      -114.548       3.15932            0
-107.903      -114.864       3.16821            0
-107.783      -115.181       3.1781            0
