#
#
#   Lonertzian-smoothed HOLE spectral function (both aprticle and hole) as
#  function of momentum and energy
#
#      Range [Emin -:- Ef-] = -282.432  -:-  -58.0449 MeV
#
#      E_F = -50.9208 MeV
#
#
#    k              E               A(k,E)

1.39479    -54.352       0.00198439
1.39479    -54.232       0.00200393
1.39479    -54.112       0.00202449
1.39479    -53.992       0.00204608
1.39479    -53.872       0.00206872
1.39479    -53.752       0.00209243
1.39479    -53.632       0.00211723
1.39479    -53.512       0.00214315
1.39479    -53.392       0.00217021
1.39479    -53.272       0.00219845
1.39479    -53.152       0.00222789
1.39479    -53.032       0.00225856
1.39479    -52.912       0.0022905
1.39479    -52.792       0.00232375
1.39479    -52.672       0.00235835
1.39479    -52.552       0.00239433
1.39479    -52.432       0.00243175
1.39479    -52.312       0.00247065
1.39479    -52.192       0.00251109
1.39479    -52.072       0.00255311


1.61057    -301.432       5.11359e-06
1.61057    -300.732       5.14049e-06
1.61057    -300.032       5.16762e-06
1.61057    -299.332       5.19497e-06
1.61057    -298.632       5.22254e-06
1.61057    -297.932       5.25035e-06
1.61057    -297.232       5.27839e-06
1.61057    -296.532       5.30666e-06
1.61057    -295.832       5.33516e-06
1.61057    -295.132       5.36391e-06
1.61057    -294.432       5.39291e-06
1.61057    -293.732       5.42215e-06
1.61057    -293.032       5.45164e-06
1.61057    -292.332       5.48138e-06
1.61057    -291.632       5.51138e-06
1.61057    -290.932       5.54164e-06
1.61057    -290.232       5.57216e-06
1.61057    -289.532       5.60295e-06
1.61057    -288.832       5.63402e-06
1.61057    -288.132       5.66535e-06
1.61057    -287.432       5.69697e-06
1.61057    -286.732       5.72886e-06
1.61057    -286.032       5.76105e-06
1.61057    -285.332       5.79352e-06
1.61057    -284.632       5.82629e-06
1.61057    -283.932       5.85937e-06
1.61057    -283.232       5.89274e-06
1.61057    -282.532       5.92643e-06
1.61057    -281.832       5.96043e-06
1.61057    -281.132       5.99475e-06
1.61057    -280.432       6.02939e-06
1.61057    -279.732       6.06437e-06
1.61057    -279.032       6.09968e-06
1.61057    -278.332       6.13533e-06
1.61057    -277.632       6.17134e-06
1.61057    -276.932       6.2077e-06
1.61057    -276.232       6.24442e-06
1.61057    -275.532       6.28152e-06
1.61057    -274.832       6.31899e-06
1.61057    -274.132       6.35686e-06
1.61057    -273.432       6.39512e-06
1.61057    -272.732       6.43378e-06
1.61057    -272.032       6.47286e-06
1.61057    -271.332       6.51237e-06
1.61057    -270.632       6.55232e-06
1.61057    -269.932       6.59273e-06
1.61057    -269.232       6.6336e-06
1.61057    -268.532       6.67496e-06
1.61057    -267.832       6.71682e-06
1.61057    -267.132       6.7592e-06
1.61057    -266.432       6.80213e-06
1.61057    -265.732       6.84562e-06
1.61057    -265.032       6.88972e-06
1.61057    -264.332       6.93444e-06
1.61057    -263.632       6.97984e-06
1.61057    -262.932       7.02595e-06
1.61057    -262.232       7.07284e-06
1.61057    -261.532       7.12055e-06
1.61057    -260.832       7.16918e-06
1.61057    -260.132       7.21882e-06
1.61057    -259.432       7.26959e-06
1.61057    -258.732       7.32164e-06
1.61057    -258.032       7.37517e-06
1.61057    -257.332       7.43044e-06
1.61057    -256.632       7.48781e-06
1.61057    -255.932       7.54775e-06
1.61057    -255.232       7.61098e-06
1.61057    -254.532       7.67853e-06
1.61057    -253.832       7.75198e-06
1.61057    -253.132       7.83393e-06
1.61057    -252.432       7.92886e-06
1.61057    -251.732       8.04506e-06
1.61057    -251.032       8.19925e-06
1.61057    -250.332       8.42703e-06
1.61057    -249.632       8.79443e-06
1.61057    -248.932       9.28198e-06
1.61057    -248.232       9.47212e-06
1.61057    -247.532       9.52866e-06
1.61057    -246.832       9.99829e-06
1.61057    -246.132       1.11248e-05
1.61057    -245.432       1.23867e-05
1.61057    -244.732       1.17805e-05
1.61057    -244.032       1.05057e-05
1.61057    -243.332       9.79197e-06
1.61057    -242.632       9.46203e-06
1.61057    -241.932       9.3475e-06
1.61057    -241.232       9.34191e-06
1.61057    -240.532       9.39834e-06
1.61057    -239.832       9.50646e-06
1.61057    -239.132       9.61104e-06
1.61057    -238.432       9.70257e-06
1.61057    -237.732       9.87522e-06
1.61057    -237.032       1.01655e-05
1.61057    -236.332       1.06365e-05
1.61057    -235.632       1.14091e-05
1.61057    -234.932       1.27101e-05
1.61057    -234.232       1.51651e-05
1.61057    -233.532       1.95645e-05
1.61057    -232.832       2.27248e-05
1.61057    -232.132       1.92847e-05
1.61057    -231.432       1.53707e-05
1.61057    -230.732       1.32952e-05
1.61057    -230.032       1.20844e-05
1.61057    -229.332       1.14029e-05
1.61057    -228.632       1.1064e-05
1.61057    -227.932       1.08869e-05
1.61057    -227.232       1.08051e-05
1.61057    -226.532       1.08306e-05
1.61057    -225.832       1.08669e-05
1.61057    -225.132       1.08014e-05
1.61057    -224.432       1.07553e-05
1.61057    -223.732       1.07626e-05
1.61057    -223.032       1.08032e-05
1.61057    -222.332       1.08638e-05
1.61057    -221.632       1.09382e-05
1.61057    -220.932       1.10234e-05
1.61057    -220.232       1.11182e-05
1.61057    -219.532       1.12222e-05
1.61057    -218.832       1.13356e-05
1.61057    -218.132       1.14593e-05
1.61057    -217.432       1.15947e-05
1.61057    -216.732       1.17443e-05
1.61057    -216.032       1.19113e-05
1.61057    -215.332       1.21008e-05
1.61057    -214.632       1.23206e-05
1.61057    -213.932       1.25827e-05
1.61057    -213.232       1.29066e-05
1.61057    -212.532       1.33258e-05
1.61057    -211.832       1.39016e-05
1.61057    -211.132       1.47533e-05
1.61057    -210.432       1.61328e-05
1.61057    -209.732       1.85996e-05
1.61057    -209.032       2.32526e-05
1.61057    -208.332       2.99678e-05
1.61057    -207.632       3.04459e-05
1.61057    -206.932       2.43857e-05
1.61057    -206.232       2.03481e-05
1.61057    -205.532       1.86982e-05
1.61057    -204.832       1.84754e-05
1.61057    -204.132       1.93364e-05
1.61057    -203.432       2.11821e-05
1.61057    -202.732       2.25586e-05
1.61057    -202.032       2.28353e-05
1.61057    -201.332       2.47184e-05
1.61057    -200.632       2.99047e-05
1.61057    -199.932       4.06203e-05
1.61057    -199.232       5.42766e-05
1.61057    -198.532       5.1484e-05
1.61057    -197.832       3.9568e-05
1.61057    -197.132       3.43395e-05
1.61057    -196.432       3.57992e-05
1.61057    -195.732       3.89912e-05
1.61057    -195.032       3.65641e-05
1.61057    -194.332       3.38046e-05
1.61057    -193.632       3.287e-05
1.61057    -192.932       3.22425e-05
1.61057    -192.232       3.32264e-05
1.61057    -191.532       3.54955e-05
1.61057    -190.832       3.14744e-05
1.61057    -190.132       2.6158e-05
1.61057    -189.432       2.33408e-05
1.61057    -188.732       2.22912e-05
1.61057    -188.032       2.22311e-05
1.61057    -187.332       2.29045e-05
1.61057    -186.632       2.39175e-05
1.61057    -185.932       2.34918e-05
1.61057    -185.232       2.25053e-05
1.61057    -184.532       2.27392e-05
1.61057    -183.832       2.46134e-05
1.61057    -183.132       2.72321e-05
1.61057    -182.432       2.63792e-05
1.61057    -181.732       2.38307e-05
1.61057    -181.032       2.26509e-05
1.61057    -180.332       2.25297e-05
1.61057    -179.632       2.23531e-05
1.61057    -178.932       2.20689e-05
1.61057    -178.232       2.20965e-05
1.61057    -177.532       2.22777e-05
1.61057    -176.832       2.2757e-05
1.61057    -176.132       2.36688e-05
1.61057    -175.432       2.52382e-05
1.61057    -174.732       2.79935e-05
1.61057    -174.032       3.24924e-05
1.61057    -173.332       3.79675e-05
1.61057    -172.632       4.14847e-05
1.61057    -171.932       3.75307e-05
1.61057    -171.232       3.31305e-05
1.61057    -170.532       3.16432e-05
1.61057    -169.832       3.23378e-05
1.61057    -169.132       3.5087e-05
1.61057    -168.432       4.07876e-05
1.61057    -167.732       4.97504e-05
1.61057    -167.032       5.61257e-05
1.61057    -166.332       6.05002e-05
1.61057    -165.632       6.18024e-05
1.61057    -164.932       5.90227e-05
1.61057    -164.232       6.3265e-05
1.61057    -163.532       7.95064e-05
1.61057    -162.832       0.000115204
1.61057    -162.132       0.00016771
1.61057    -161.432       0.000171294
1.61057    -160.732       0.000123107
1.61057    -160.032       8.79536e-05
1.61057    -159.332       7.2451e-05
1.61057    -158.632       7.15259e-05
1.61057    -157.932       8.2208e-05
1.61057    -157.232       8.6567e-05
1.61057    -156.532       6.99481e-05
1.61057    -155.832       5.56265e-05
1.61057    -155.132       4.85936e-05
1.61057    -154.432       4.58622e-05
1.61057    -153.732       4.59254e-05
1.61057    -153.032       4.87923e-05
1.61057    -152.332       5.50512e-05
1.61057    -151.632       6.00008e-05
1.61057    -150.932       5.69351e-05
1.61057    -150.232       5.45146e-05
1.61057    -149.532       5.63455e-05
1.61057    -148.832       6.27239e-05
1.61057    -148.132       7.49796e-05
1.61057    -147.432       9.04959e-05
1.61057    -146.732       0.000106184
1.61057    -146.032       0.000129224
1.61057    -145.332       0.000136594
1.61057    -144.632       0.000129725
1.61057    -143.932       0.000130947
1.61057    -143.232       0.000154817
1.61057    -142.532       0.000196063
1.61057    -141.832       0.00024266
1.61057    -141.132       0.000315364
1.61057    -140.432       0.000368071
1.61057    -139.732       0.000347798
1.61057    -139.032       0.000350115
1.61057    -138.332       0.000383342
1.61057    -137.632       0.00040083
1.61057    -136.932       0.000392266
1.61057    -136.232       0.000347352
1.61057    -135.532       0.000317547
1.61057    -134.832       0.000257045
1.61057    -134.132       0.00018424
1.61057    -133.432       0.000143338
1.61057    -132.732       0.000126472
1.61057    -132.032       0.000124935
1.61057    -131.332       0.000132446
1.61057    -130.632       0.000150707
1.61057    -129.932       0.000162279
1.61057    -129.232       0.000164641
1.61057    -128.532       0.000175767
1.61057    -127.832       0.000154766
1.61057    -127.132       0.000120206
1.61057    -126.432       0.000100118
1.61057    -125.732       9.18262e-05
1.61057    -125.032       9.13259e-05
1.61057    -124.332       9.76918e-05
1.61057    -123.632       0.000113463
1.61057    -122.932       0.000145866
1.61057    -122.232       0.000200452
1.61057    -121.532       0.00023787
1.61057    -120.832       0.000248624
1.61057    -120.132       0.000298194
1.61057    -119.432       0.000305872
1.61057    -118.732       0.000219644
1.61057    -118.032       0.000151874
1.61057    -117.332       0.000116679
1.61057    -116.632       9.84635e-05
1.61057    -115.932       8.85119e-05
1.61057    -115.232       8.28837e-05
1.61057    -114.532       7.97287e-05
1.61057    -113.832       7.81173e-05
1.61057    -113.132       7.75556e-05
1.61057    -112.432       7.77743e-05
1.61057    -111.732       7.86329e-05
1.61057    -111.032       8.00774e-05
1.61057    -110.332       8.21303e-05
1.61057    -109.632       8.48966e-05
1.61057    -108.932       8.8473e-05
1.61057    -108.232       9.27653e-05
1.61057    -107.532       9.83285e-05
1.61057    -106.832       0.000105293
1.61057    -106.132       0.000113003
1.61057    -105.432       0.000123973
1.61057    -104.732       0.00014145
1.61057    -104.032       0.00017064
1.61057    -103.332       0.000222627
1.61057    -102.632       0.000311593
1.61057    -101.932       0.000408629
1.61057    -101.232       0.000449431
1.61057    -100.532       0.000446755
1.61057    -99.832       0.000437003
1.61057    -99.132       0.000448105
1.61057    -98.432       0.00043965
1.61057    -97.732       0.000491677
1.61057    -97.032       0.00054191
1.61057    -96.332       0.00045925
1.61057    -95.632       0.000339756
1.61057    -94.932       0.000276473
1.61057    -94.232       0.000245867
1.61057    -93.532       0.000225363
1.61057    -92.832       0.000217396
1.61057    -92.132       0.000219929
1.61057    -91.432       0.000230435
1.61057    -90.732       0.000248418
1.61057    -90.032       0.000275069
1.61057    -89.332       0.00031333
1.61057    -88.632       0.000367877
1.61057    -87.932       0.000444359
1.61057    -87.232       0.000559099
1.61057    -86.532       0.000747314
1.61057    -85.832       0.00107801
1.61057    -85.132       0.00170108
1.61057    -84.432       0.00284974
1.61057    -83.732       0.00413541
1.61057    -83.032       0.00436189
1.61057    -82.332       0.00390984
1.61057    -81.632       0.0026101
1.61057    -80.932       0.00157621
1.61057    -80.232       0.00102412
1.61057    -79.532       0.000729589
1.61057    -78.832       0.000560728
1.61057    -78.712       0.000539389
1.61057    -78.592       0.000519717
1.61057    -78.472       0.000501552
1.61057    -78.352       0.000484752
1.61057    -78.232       0.000469191
1.61057    -78.112       0.000454759
1.61057    -77.992       0.000441355
1.61057    -77.872       0.000428889
1.61057    -77.752       0.000417283
1.61057    -77.632       0.000406465
1.61057    -77.512       0.000396371
1.61057    -77.392       0.000386942
1.61057    -77.272       0.000378127
1.61057    -77.152       0.000369878
1.61057    -77.032       0.000362153
1.61057    -76.912       0.000354913
1.61057    -76.792       0.000348123
1.61057    -76.672       0.00034175
1.61057    -76.552       0.000335766
1.61057    -76.432       0.000330144
1.61057    -76.312       0.000324858
1.61057    -76.192       0.000319888
1.61057    -76.072       0.000315213
1.61057    -75.952       0.000310813
1.61057    -75.832       0.000306671
1.61057    -75.712       0.000302772
1.61057    -75.592       0.0002991
1.61057    -75.472       0.000295643
1.61057    -75.352       0.000292388
1.61057    -75.232       0.000289323
1.61057    -75.112       0.000286437
1.61057    -74.992       0.00028372
1.61057    -74.872       0.000281164
1.61057    -74.752       0.000278759
1.61057    -74.632       0.000276498
1.61057    -74.512       0.000274373
1.61057    -74.392       0.000272378
1.61057    -74.272       0.000270505
